State ID,State,Year,Subsector ID,Subsector,Investment
24,San Luis Potosí,2006,314,"Manufacture of Textiles, except Apparel",25.320911407470703
24,San Luis Potosí,2006,315,Manufacture of Clothing,1.537369966506958
24,San Luis Potosí,2006,324,Manufacture of Products of Petroleum and Coal,36.04703140258789
24,San Luis Potosí,2006,325,Chemical Industry,-0.21740999817848206
24,San Luis Potosí,2006,326,Industry Plastic and Rubber,0.7858420014381409
24,San Luis Potosí,2006,331,Basic Metal Industries,-58.06306838989258
24,San Luis Potosí,2006,333,Manufacture of Machinery and Equipment,10.771650314331055
24,San Luis Potosí,2006,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",0.04803000018000603
24,San Luis Potosí,2006,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",4.312198162078857
24,San Luis Potosí,2006,336,Manufacture of Transport Equipment,86.34265899658203
24,San Luis Potosí,2006,339,Other Manufacturing,-0.7596669793128967
24,San Luis Potosí,2006,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",-4.204451084136963
24,San Luis Potosí,2006,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",1.4558700323104858
24,San Luis Potosí,2006,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.0549919605255127
24,San Luis Potosí,2006,462,The Retail Trade in Supermarkets and Department Stores,-2.793571949005127
24,San Luis Potosí,2006,492,Courier and Parcel Services,-0.11439000070095062
24,San Luis Potosí,2006,517,Telecommunications,10.57443618774414
24,San Luis Potosí,2006,522,Intermediary Institutions Credit and Financial Off-Exchange,24.95146942138672
24,San Luis Potosí,2006,523,"Trading Activities, Exchange Rate and Financial Investment",-2.3506009578704834
24,San Luis Potosí,2006,524,"Surety Companies, Insurance and Pensions",0.505545973777771
24,San Luis Potosí,2006,531,Real Estate Services,0.013712000101804733
24,San Luis Potosí,2006,541,"Services Professionals, Scientists and Technicals",1.01978600025177
24,San Luis Potosí,2006,561,Support Services Business,17.154964447021484
24,San Luis Potosí,2006,722,Preparation Services Food and Beverage,0.05573200061917305
24,San Luis Potosí,2007,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",152.9873046875
24,San Luis Potosí,2007,221,"Generation, Transmission and Distribution of Electric Energy",-0.028483999893069267
24,San Luis Potosí,2007,236,Edification,-1.9502520561218262
24,San Luis Potosí,2007,237,Construction of Civil Engineering Works,4.53638219833374
24,San Luis Potosí,2007,311,Food Industry,-0.9124249815940857
24,San Luis Potosí,2007,312,Beverage Industry and the Snuff,40.71080017089844
24,San Luis Potosí,2007,314,"Manufacture of Textiles, except Apparel",-4.633465766906738
24,San Luis Potosí,2007,315,Manufacture of Clothing,0.9327139854431152
24,San Luis Potosí,2007,325,Chemical Industry,17.687820434570313
24,San Luis Potosí,2007,326,Industry Plastic and Rubber,-2.011396884918213
24,San Luis Potosí,2007,331,Basic Metal Industries,77.59475708007813
24,San Luis Potosí,2007,332,Fabricated Metal Products,0.17437399923801422
24,San Luis Potosí,2007,333,Manufacture of Machinery and Equipment,17.362735748291016
24,San Luis Potosí,2007,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",1.4088250398635864
24,San Luis Potosí,2007,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",6.819343090057373
24,San Luis Potosí,2007,336,Manufacture of Transport Equipment,90.76573181152344
24,San Luis Potosí,2007,339,Other Manufacturing,2.2128379344940186
24,San Luis Potosí,2007,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",0.4112519919872284
24,San Luis Potosí,2007,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.2846980094909668
24,San Luis Potosí,2007,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",3.402160882949829
24,San Luis Potosí,2007,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.06831900030374527
24,San Luis Potosí,2007,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",0.009717999957501888
24,San Luis Potosí,2007,462,The Retail Trade in Supermarkets and Department Stores,14.213356018066406
24,San Luis Potosí,2007,492,Courier and Parcel Services,0.12536899745464325
24,San Luis Potosí,2007,517,Telecommunications,10.368023872375488
24,San Luis Potosí,2007,519,Other Information Services,0.009068000130355358
24,San Luis Potosí,2007,522,Intermediary Institutions Credit and Financial Off-Exchange,33.23324966430664
24,San Luis Potosí,2007,523,"Trading Activities, Exchange Rate and Financial Investment",-0.43920600414276123
24,San Luis Potosí,2007,524,"Surety Companies, Insurance and Pensions",0.17836099863052368
24,San Luis Potosí,2007,531,Real Estate Services,23.698837280273438
24,San Luis Potosí,2007,541,"Services Professionals, Scientists and Technicals",16.06090545654297
24,San Luis Potosí,2007,561,Support Services Business,3.224057912826538
24,San Luis Potosí,2007,722,Preparation Services Food and Beverage,2.157188892364502
24,San Luis Potosí,2008,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",78.1023178100586
24,San Luis Potosí,2008,221,"Generation, Transmission and Distribution of Electric Energy",0.70974200963974
24,San Luis Potosí,2008,237,Construction of Civil Engineering Works,-0.4581240117549896
24,San Luis Potosí,2008,311,Food Industry,3.7223050594329834
24,San Luis Potosí,2008,312,Beverage Industry and the Snuff,44.87246322631836
24,San Luis Potosí,2008,325,Chemical Industry,0.5430120229721069
24,San Luis Potosí,2008,326,Industry Plastic and Rubber,0.5780379772186279
24,San Luis Potosí,2008,331,Basic Metal Industries,112.13270568847656
24,San Luis Potosí,2008,332,Fabricated Metal Products,0.35524800419807434
24,San Luis Potosí,2008,333,Manufacture of Machinery and Equipment,40.27290344238281
24,San Luis Potosí,2008,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",3.482952117919922
24,San Luis Potosí,2008,336,Manufacture of Transport Equipment,76.14340209960938
24,San Luis Potosí,2008,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",1.348451018333435
24,San Luis Potosí,2008,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",0.034995999187231064
24,San Luis Potosí,2008,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.6987080574035645
24,San Luis Potosí,2008,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",-0.011888000182807446
24,San Luis Potosí,2008,462,The Retail Trade in Supermarkets and Department Stores,15.785202026367188
24,San Luis Potosí,2008,492,Courier and Parcel Services,0.10605800151824951
24,San Luis Potosí,2008,517,Telecommunications,14.399618148803711
24,San Luis Potosí,2008,522,Intermediary Institutions Credit and Financial Off-Exchange,31.251689910888672
24,San Luis Potosí,2008,523,"Trading Activities, Exchange Rate and Financial Investment",1.3106590509414673
24,San Luis Potosí,2008,524,"Surety Companies, Insurance and Pensions",0.2888779938220978
24,San Luis Potosí,2008,531,Real Estate Services,1.484462022781372
24,San Luis Potosí,2008,532,Rental Services Movables,16.36427879333496
24,San Luis Potosí,2008,541,"Services Professionals, Scientists and Technicals",0.011020000092685223
24,San Luis Potosí,2008,561,Support Services Business,-2.857891082763672
24,San Luis Potosí,2008,611,Educational Services,5.130642890930176
24,San Luis Potosí,2008,722,Preparation Services Food and Beverage,-1.461527943611145
24,San Luis Potosí,2009,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-7.968296051025391
24,San Luis Potosí,2009,221,"Generation, Transmission and Distribution of Electric Energy",1.1025919914245605
24,San Luis Potosí,2009,236,Edification,0.3087109923362732
24,San Luis Potosí,2009,237,Construction of Civil Engineering Works,0.035624001175165176
24,San Luis Potosí,2009,312,Beverage Industry and the Snuff,32.54575729370117
24,San Luis Potosí,2009,314,"Manufacture of Textiles, except Apparel",-2.293639898300171
24,San Luis Potosí,2009,325,Chemical Industry,2.5707170963287354
24,San Luis Potosí,2009,326,Industry Plastic and Rubber,4.814679145812988
24,San Luis Potosí,2009,331,Basic Metal Industries,-87.76506042480469
24,San Luis Potosí,2009,333,Manufacture of Machinery and Equipment,29.62797737121582
24,San Luis Potosí,2009,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",8.433511734008789
24,San Luis Potosí,2009,336,Manufacture of Transport Equipment,96.10707092285156
24,San Luis Potosí,2009,339,Other Manufacturing,1.1740189790725708
24,San Luis Potosí,2009,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",16.242149353027344
24,San Luis Potosí,2009,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.7798029780387878
24,San Luis Potosí,2009,462,The Retail Trade in Supermarkets and Department Stores,14.401418685913086
24,San Luis Potosí,2009,488,Services Related to Transportation,0.03785200044512749
24,San Luis Potosí,2009,492,Courier and Parcel Services,-0.009677000343799591
24,San Luis Potosí,2009,517,Telecommunications,6.82677698135376
24,San Luis Potosí,2009,522,Intermediary Institutions Credit and Financial Off-Exchange,21.139385223388672
24,San Luis Potosí,2009,523,"Trading Activities, Exchange Rate and Financial Investment",0.9901090264320374
24,San Luis Potosí,2009,524,"Surety Companies, Insurance and Pensions",0.0857589989900589
24,San Luis Potosí,2009,531,Real Estate Services,5.282832145690918
24,San Luis Potosí,2009,541,"Services Professionals, Scientists and Technicals",0.2654840052127838
24,San Luis Potosí,2009,561,Support Services Business,-0.53336101770401
24,San Luis Potosí,2009,722,Preparation Services Food and Beverage,0.00784400012344122
24,San Luis Potosí,2010,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",109.98099517822266
24,San Luis Potosí,2010,221,"Generation, Transmission and Distribution of Electric Energy",1.6720410585403442
24,San Luis Potosí,2010,222,Water and Gas Supply Pipeline to the Consumer,-0.08724000304937363
24,San Luis Potosí,2010,237,Construction of Civil Engineering Works,0.11254800111055374
24,San Luis Potosí,2010,312,Beverage Industry and the Snuff,9.344322204589844
24,San Luis Potosí,2010,325,Chemical Industry,-7.088539123535156
24,San Luis Potosí,2010,326,Industry Plastic and Rubber,4.739005088806152
24,San Luis Potosí,2010,327,Product Manufacturing Nonmetallic Minerals,4.000889778137207
24,San Luis Potosí,2010,331,Basic Metal Industries,18.40297508239746
24,San Luis Potosí,2010,333,Manufacture of Machinery and Equipment,17.22318458557129
24,San Luis Potosí,2010,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",0.07232499867677689
24,San Luis Potosí,2010,336,Manufacture of Transport Equipment,115.21809387207031
24,San Luis Potosí,2010,339,Other Manufacturing,4.685187816619873
24,San Luis Potosí,2010,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",-5.914628028869629
24,San Luis Potosí,2010,462,The Retail Trade in Supermarkets and Department Stores,38.445167541503906
24,San Luis Potosí,2010,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",-0.16006900370121002
24,San Luis Potosí,2010,492,Courier and Parcel Services,-0.01811099983751774
24,San Luis Potosí,2010,517,Telecommunications,58.48683166503906
24,San Luis Potosí,2010,522,Intermediary Institutions Credit and Financial Off-Exchange,12.53719425201416
24,San Luis Potosí,2010,523,"Trading Activities, Exchange Rate and Financial Investment",1.3894590139389038
24,San Luis Potosí,2010,524,"Surety Companies, Insurance and Pensions",0.23021100461483002
24,San Luis Potosí,2010,531,Real Estate Services,0.31934699416160583
24,San Luis Potosí,2010,533,"Rental Services Trademarks, Patents and Franchises",0.03441400080919266
24,San Luis Potosí,2010,541,"Services Professionals, Scientists and Technicals",0.10121800005435944
24,San Luis Potosí,2010,561,Support Services Business,1.8207240104675293
24,San Luis Potosí,2010,722,Preparation Services Food and Beverage,0.6735749840736389
24,San Luis Potosí,2011,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",48.350608825683594
24,San Luis Potosí,2011,221,"Generation, Transmission and Distribution of Electric Energy",-67.2229232788086
24,San Luis Potosí,2011,237,Construction of Civil Engineering Works,0.08811099827289581
24,San Luis Potosí,2011,311,Food Industry,19.74540138244629
24,San Luis Potosí,2011,312,Beverage Industry and the Snuff,28.88523292541504
24,San Luis Potosí,2011,325,Chemical Industry,12.759998321533203
24,San Luis Potosí,2011,326,Industry Plastic and Rubber,11.085695266723633
24,San Luis Potosí,2011,331,Basic Metal Industries,70.16715240478516
24,San Luis Potosí,2011,333,Manufacture of Machinery and Equipment,73.6104507446289
24,San Luis Potosí,2011,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-6.258020877838135
24,San Luis Potosí,2011,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",1.4748469591140747
24,San Luis Potosí,2011,336,Manufacture of Transport Equipment,44.396541595458984
24,San Luis Potosí,2011,339,Other Manufacturing,-1.6124910116195679
24,San Luis Potosí,2011,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",-0.17612700164318085
24,San Luis Potosí,2011,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",0.017044659703969955
24,San Luis Potosí,2011,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.17569546401500702
24,San Luis Potosí,2011,462,The Retail Trade in Supermarkets and Department Stores,29.52231216430664
24,San Luis Potosí,2011,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",8.365934371948242
24,San Luis Potosí,2011,488,Services Related to Transportation,5.013230800628662
24,San Luis Potosí,2011,492,Courier and Parcel Services,0.3294520080089569
24,San Luis Potosí,2011,517,Telecommunications,2.4654650688171387
24,San Luis Potosí,2011,522,Intermediary Institutions Credit and Financial Off-Exchange,13.64864444732666
24,San Luis Potosí,2011,523,"Trading Activities, Exchange Rate and Financial Investment",1.6459829807281494
24,San Luis Potosí,2011,524,"Surety Companies, Insurance and Pensions",1.4605979919433594
24,San Luis Potosí,2011,531,Real Estate Services,5.538928985595703
24,San Luis Potosí,2011,533,"Rental Services Trademarks, Patents and Franchises",0.2766849994659424
24,San Luis Potosí,2011,541,"Services Professionals, Scientists and Technicals",1.334360957145691
24,San Luis Potosí,2011,561,Support Services Business,9.461919784545898
24,San Luis Potosí,2012,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",314.3335266113281
24,San Luis Potosí,2012,221,"Generation, Transmission and Distribution of Electric Energy",119.89354705810547
24,San Luis Potosí,2012,222,Water and Gas Supply Pipeline to the Consumer,7.382192134857178
24,San Luis Potosí,2012,237,Construction of Civil Engineering Works,2.889586925506592
24,San Luis Potosí,2012,311,Food Industry,-0.3730889856815338
24,San Luis Potosí,2012,312,Beverage Industry and the Snuff,-4.001251220703125
24,San Luis Potosí,2012,325,Chemical Industry,73.78651428222656
24,San Luis Potosí,2012,326,Industry Plastic and Rubber,7.525658130645752
24,San Luis Potosí,2012,331,Basic Metal Industries,24.479528427124023
24,San Luis Potosí,2012,332,Fabricated Metal Products,2.285810947418213
24,San Luis Potosí,2012,333,Manufacture of Machinery and Equipment,3.3327560424804688
24,San Luis Potosí,2012,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-0.23799599707126617
24,San Luis Potosí,2012,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",24.186237335205078
24,San Luis Potosí,2012,336,Manufacture of Transport Equipment,121.5771484375
24,San Luis Potosí,2012,339,Other Manufacturing,-1.820783019065857
24,San Luis Potosí,2012,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",19.162132263183594
24,San Luis Potosí,2012,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",3.4501051902770996
24,San Luis Potosí,2012,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.362577199935913
24,San Luis Potosí,2012,462,The Retail Trade in Supermarkets and Department Stores,36.7579231262207
24,San Luis Potosí,2012,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",28.945537567138672
24,San Luis Potosí,2012,488,Services Related to Transportation,1.1939129829406738
24,San Luis Potosí,2012,492,Courier and Parcel Services,3.040395975112915
24,San Luis Potosí,2012,517,Telecommunications,28.783340454101563
24,San Luis Potosí,2012,522,Intermediary Institutions Credit and Financial Off-Exchange,10.301025390625
24,San Luis Potosí,2012,523,"Trading Activities, Exchange Rate and Financial Investment",0.4993869960308075
24,San Luis Potosí,2012,524,"Surety Companies, Insurance and Pensions",0.269428014755249
24,San Luis Potosí,2012,531,Real Estate Services,0.35354599356651306
24,San Luis Potosí,2012,533,"Rental Services Trademarks, Patents and Franchises",-0.39964398741722107
24,San Luis Potosí,2012,541,"Services Professionals, Scientists and Technicals",6.230906963348389
24,San Luis Potosí,2012,561,Support Services Business,4.570371150970459
24,San Luis Potosí,2013,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",364.510009765625
24,San Luis Potosí,2013,221,"Generation, Transmission and Distribution of Electric Energy",-32.80719757080078
24,San Luis Potosí,2013,222,Water and Gas Supply Pipeline to the Consumer,2.76294207572937
24,San Luis Potosí,2013,237,Construction of Civil Engineering Works,10.775676727294922
24,San Luis Potosí,2013,311,Food Industry,25.24515151977539
24,San Luis Potosí,2013,312,Beverage Industry and the Snuff,810.0411987304688
24,San Luis Potosí,2013,325,Chemical Industry,9.819849967956543
24,San Luis Potosí,2013,326,Industry Plastic and Rubber,63.21580123901367
24,San Luis Potosí,2013,327,Product Manufacturing Nonmetallic Minerals,29.652015686035156
24,San Luis Potosí,2013,331,Basic Metal Industries,26.22895622253418
24,San Luis Potosí,2013,332,Fabricated Metal Products,8.034987449645996
24,San Luis Potosí,2013,333,Manufacture of Machinery and Equipment,40.03996276855469
24,San Luis Potosí,2013,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",7.66520881652832
24,San Luis Potosí,2013,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",48.26131057739258
24,San Luis Potosí,2013,336,Manufacture of Transport Equipment,271.37542724609375
24,San Luis Potosí,2013,339,Other Manufacturing,11.485861778259277
24,San Luis Potosí,2013,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",11.748515129089355
24,San Luis Potosí,2013,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",10.549905776977539
24,San Luis Potosí,2013,462,The Retail Trade in Supermarkets and Department Stores,21.587095260620117
24,San Luis Potosí,2013,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",6.805759429931641
24,San Luis Potosí,2013,482,Rail Transport,22.310155868530273
24,San Luis Potosí,2013,488,Services Related to Transportation,2.224297046661377
24,San Luis Potosí,2013,492,Courier and Parcel Services,0.7174379825592041
24,San Luis Potosí,2013,517,Telecommunications,52.36156463623047
24,San Luis Potosí,2013,522,Intermediary Institutions Credit and Financial Off-Exchange,23.507173538208008
24,San Luis Potosí,2013,523,"Trading Activities, Exchange Rate and Financial Investment",7.427493095397949
24,San Luis Potosí,2013,524,"Surety Companies, Insurance and Pensions",-5.318392753601074
24,San Luis Potosí,2013,531,Real Estate Services,7.319289207458496
24,San Luis Potosí,2013,533,"Rental Services Trademarks, Patents and Franchises",0.26811501383781433
24,San Luis Potosí,2013,541,"Services Professionals, Scientists and Technicals",5.9464826583862305
24,San Luis Potosí,2013,561,Support Services Business,4.159252166748047
24,San Luis Potosí,2014,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",189.0237579345703
24,San Luis Potosí,2014,221,"Generation, Transmission and Distribution of Electric Energy",46.82427978515625
24,San Luis Potosí,2014,237,Construction of Civil Engineering Works,-3.535439968109131
24,San Luis Potosí,2014,311,Food Industry,20.934886932373047
24,San Luis Potosí,2014,312,Beverage Industry and the Snuff,86.4947738647461
24,San Luis Potosí,2014,322,Paper Industry,21.950271606445313
24,San Luis Potosí,2014,325,Chemical Industry,20.127092361450195
24,San Luis Potosí,2014,326,Industry Plastic and Rubber,26.211135864257813
24,San Luis Potosí,2014,327,Product Manufacturing Nonmetallic Minerals,30.178312301635742
24,San Luis Potosí,2014,331,Basic Metal Industries,43.5626335144043
24,San Luis Potosí,2014,332,Fabricated Metal Products,5.1987080574035645
24,San Luis Potosí,2014,333,Manufacture of Machinery and Equipment,80.19393920898438
24,San Luis Potosí,2014,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",56.62846374511719
24,San Luis Potosí,2014,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",1.601059079170227
24,San Luis Potosí,2014,336,Manufacture of Transport Equipment,248.94593811035156
24,San Luis Potosí,2014,339,Other Manufacturing,7.148965835571289
24,San Luis Potosí,2014,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",0.474402517080307
24,San Luis Potosí,2014,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.29421573877334595
24,San Luis Potosí,2014,462,The Retail Trade in Supermarkets and Department Stores,15.348963737487793
24,San Luis Potosí,2014,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",23.851085662841797
24,San Luis Potosí,2014,482,Rail Transport,25.590234756469727
24,San Luis Potosí,2014,488,Services Related to Transportation,2.131938934326172
24,San Luis Potosí,2014,492,Courier and Parcel Services,0.46144115924835205
24,San Luis Potosí,2014,517,Telecommunications,-69.0188980102539
24,San Luis Potosí,2014,522,Intermediary Institutions Credit and Financial Off-Exchange,35.55198669433594
24,San Luis Potosí,2014,523,"Trading Activities, Exchange Rate and Financial Investment",3.168657064437866
24,San Luis Potosí,2014,524,"Surety Companies, Insurance and Pensions",0.2113949954509735
24,San Luis Potosí,2014,531,Real Estate Services,0.22549599409103394
24,San Luis Potosí,2014,541,"Services Professionals, Scientists and Technicals",8.339770317077637
24,San Luis Potosí,2014,561,Support Services Business,5.103641986846924
24,San Luis Potosí,2015,213,Services Related to Mining,2.28507399559021
24,San Luis Potosí,2015,221,"Generation, Transmission and Distribution of Electric Energy",142.67044067382813
24,San Luis Potosí,2015,311,Food Industry,17.17037010192871
24,San Luis Potosí,2015,312,Beverage Industry and the Snuff,47.03620147705078
24,San Luis Potosí,2015,325,Chemical Industry,5.639267444610596
24,San Luis Potosí,2015,326,Industry Plastic and Rubber,97.57850646972656
24,San Luis Potosí,2015,331,Basic Metal Industries,187.5419464111328
24,San Luis Potosí,2015,332,Fabricated Metal Products,2.6127419471740723
24,San Luis Potosí,2015,333,Manufacture of Machinery and Equipment,531.0306396484375
24,San Luis Potosí,2015,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",24.7785587310791
24,San Luis Potosí,2015,336,Manufacture of Transport Equipment,203.1194610595703
24,San Luis Potosí,2015,339,Other Manufacturing,-8.770156860351563
24,San Luis Potosí,2015,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",2.0149965286254883
24,San Luis Potosí,2015,462,The Retail Trade in Supermarkets and Department Stores,27.417827606201172
24,San Luis Potosí,2015,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",2.9267430305480957
24,San Luis Potosí,2015,486,Pipelines,390.6688232421875
24,San Luis Potosí,2015,517,Telecommunications,25.323780059814453
24,San Luis Potosí,2015,522,Intermediary Institutions Credit and Financial Off-Exchange,21.327560424804688
24,San Luis Potosí,2015,523,"Trading Activities, Exchange Rate and Financial Investment",3.798590660095215
24,San Luis Potosí,2015,524,"Surety Companies, Insurance and Pensions",0.3306030035018921
24,San Luis Potosí,2015,541,"Services Professionals, Scientists and Technicals",2.3430533409118652
24,San Luis Potosí,2015,561,Support Services Business,4.751780986785889
24,San Luis Potosí,2016,221,"Generation, Transmission and Distribution of Electric Energy",194.4456787109375
24,San Luis Potosí,2016,236,Edification,36.620582580566406
24,San Luis Potosí,2016,237,Construction of Civil Engineering Works,3.982834815979004
24,San Luis Potosí,2016,311,Food Industry,9.24682331085205
24,San Luis Potosí,2016,312,Beverage Industry and the Snuff,43.19315719604492
24,San Luis Potosí,2016,322,Paper Industry,-46.761592864990234
24,San Luis Potosí,2016,325,Chemical Industry,9.374281883239746
24,San Luis Potosí,2016,326,Industry Plastic and Rubber,72.4942855834961
24,San Luis Potosí,2016,331,Basic Metal Industries,-127.34962463378906
24,San Luis Potosí,2016,332,Fabricated Metal Products,16.000925064086914
24,San Luis Potosí,2016,333,Manufacture of Machinery and Equipment,32.827823638916016
24,San Luis Potosí,2016,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-0.40659329295158386
24,San Luis Potosí,2016,336,Manufacture of Transport Equipment,380.5388488769531
24,San Luis Potosí,2016,339,Other Manufacturing,-10.330034255981445
24,San Luis Potosí,2016,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",11.730656623840332
24,San Luis Potosí,2016,462,The Retail Trade in Supermarkets and Department Stores,9.645284652709961
24,San Luis Potosí,2016,486,Pipelines,58.228057861328125
24,San Luis Potosí,2016,517,Telecommunications,15.804848670959473
24,San Luis Potosí,2016,522,Intermediary Institutions Credit and Financial Off-Exchange,0.5437251925468445
24,San Luis Potosí,2016,524,"Surety Companies, Insurance and Pensions",3.515883684158325
24,San Luis Potosí,2016,541,"Services Professionals, Scientists and Technicals",0.04424890875816345
24,San Luis Potosí,2016,561,Support Services Business,0.7806406617164612
24,San Luis Potosí,2017,221,"Generation, Transmission and Distribution of Electric Energy",279.6313781738281
24,San Luis Potosí,2017,311,Food Industry,15.272835731506348
24,San Luis Potosí,2017,312,Beverage Industry and the Snuff,58.82455825805664
24,San Luis Potosí,2017,325,Chemical Industry,-0.31844088435173035
24,San Luis Potosí,2017,326,Industry Plastic and Rubber,213.6106414794922
24,San Luis Potosí,2017,331,Basic Metal Industries,1.6606429815292358
24,San Luis Potosí,2017,332,Fabricated Metal Products,5.065103530883789
24,San Luis Potosí,2017,333,Manufacture of Machinery and Equipment,25.278730392456055
24,San Luis Potosí,2017,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-0.8335018754005432
24,San Luis Potosí,2017,336,Manufacture of Transport Equipment,530.702880859375
24,San Luis Potosí,2017,339,Other Manufacturing,-9.84240436553955
24,San Luis Potosí,2017,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.9087649583816528
24,San Luis Potosí,2017,462,The Retail Trade in Supermarkets and Department Stores,17.439979553222656
24,San Luis Potosí,2017,486,Pipelines,119.99918365478516
24,San Luis Potosí,2017,488,Services Related to Transportation,4.673816680908203
24,San Luis Potosí,2017,492,Courier and Parcel Services,0.15442343056201935
24,San Luis Potosí,2017,517,Telecommunications,12.787272453308105
24,San Luis Potosí,2017,522,Intermediary Institutions Credit and Financial Off-Exchange,33.62155532836914
24,San Luis Potosí,2017,524,"Surety Companies, Insurance and Pensions",0.7090230584144592
24,San Luis Potosí,2017,541,"Services Professionals, Scientists and Technicals",0.34928813576698303
24,San Luis Potosí,2017,561,Support Services Business,2.825159788131714
24,San Luis Potosí,2018,221,"Generation, Transmission and Distribution of Electric Energy",93.31820678710938
24,San Luis Potosí,2018,311,Food Industry,30.10809326171875
24,San Luis Potosí,2018,312,Beverage Industry and the Snuff,0.004192660097032785
